,HEIGHT,WIDTH,NUM_TRAPS,NUM_GOALS,PATH_NOISE_PROB,BLIND_SWITCH_PROB,SARSA,MCCONTROL,QLEARNING,DQLEARNING
987,23,26,25,2,0.024987,0.171352,-2.000000,-1.002000,-2.000000,-2.000000
988,18,10,8,4,0.297558,0.223262,-2.000000,-2.000000,-2.000000,-2.000000
989,11,16,21,5,0.239645,0.246888,0.998000,0.998000,0.998000,0.998000
990,12,16,19,4,0.125935,0.212177,0.995000,0.995000,0.995000,-2.000000
991,15,29,20,4,0.465314,0.177485,0.998000,0.998000,0.998000,0.998000
992,24,16,21,3,0.365212,0.149193,-2.000000,-2.000000,-2.000000,-2.000000
993,31,15,30,4,0.218083,0.218679,0.996000,0.996000,0.996000,-2.000000
994,12,18,16,4,0.119946,0.215912,0.997000,0.997000,0.997000,0.997000
995,31,18,13,2,0.234215,0.175237,0.995000,0.995000,0.995000,-2.000000
996,19,20,14,4,0.363652,0.171181,-2.000000,-2.000000,0.994000,-2.000000
997,25,25,27,5,0.228156,0.215411,-2.000000,0.993000,0.995000,-2.000000
998,22,14,26,5,0.303177,0.123801,0.995000,0.995000,0.995000,-2.000000
999,14,24,21,5,0.076537,0.085198,-2.000000,-2.000000,0.994000,-2.000000
1000,15,17,13,2,0.491415,0.209127,-2.000000,0.987000,-2.000000,-2.000000
1001,11,21,26,5,0.497532,0.057599,0.993000,0.998000,0.998000,0.998000
1002,18,23,8,4,0.084400,0.008222,-2.000000,-2.000000,0.988000,-2.000000
1003,18,18,17,5,0.319426,0.039269,0.998000,0.998000,0.998000,-2.000000
1004,22,17,26,2,0.314602,0.005579,0.992000,0.992000,-2.000000,-2.000000
1005,22,15,12,2,0.434567,0.119479,-2.000000,-2.000000,-2.000000,-2.000000
1006,17,17,12,1,0.152241,0.249369,-2.000000,-2.000000,0.994000,-2.000000
1007,31,24,9,1,0.267591,0.097339,-2.000000,0.980000,-2.000000,-2.000000
1008,15,22,26,4,0.488236,0.035000,0.991000,0.997000,0.997000,-2.000000
1009,31,18,13,5,0.292026,0.249789,-2.000000,-2.000000,-2.000000,-2.000000
1010,10,30,20,1,0.381448,0.098587,-2.000000,-1.001000,-2.000000,-2.000000
1011,13,19,17,2,0.417107,0.200911,-2.000000,0.995000,0.995000,-2.000000
1012,21,27,8,3,0.494997,0.034349,0.992000,-2.000000,0.992000,-2.000000
1013,13,25,29,1,0.473592,0.156963,-2.000000,0.993000,-2.000000,-2.000000
1014,10,19,20,2,0.135142,0.103296,-2.000000,-2.000000,-2.000000,-2.000000
1015,14,21,30,4,0.140995,0.070324,1.000000,1.000000,1.000000,1.000000
1016,14,21,8,3,0.376942,0.243712,-2.000000,0.988000,-2.000000,-2.000000
1017,12,30,30,1,0.080492,0.226136,-2.000000,-1.001000,-2.000000,-2.000000
1018,24,17,21,1,0.128276,0.110558,-2.000000,-2.000000,-2.000000,-2.000000
1019,13,19,20,5,0.376185,0.122195,0.999000,0.999000,0.999000,0.999000
1020,23,12,31,2,0.479363,0.045998,0.986000,-2.000000,0.994000,-2.000000
1021,26,23,8,3,0.225578,0.062153,0.992000,-2.000000,0.992000,-2.000000
1022,13,19,8,4,0.335002,0.212607,-2.000000,0.998000,0.998000,0.998000
1023,24,15,13,5,0.005091,0.010447,-2.000000,-2.000000,0.994000,-2.000000
1024,23,12,27,5,0.446841,0.048714,0.994000,0.994000,0.990000,-2.000000
1025,16,27,26,4,0.224750,0.247678,0.998000,0.998000,0.998000,0.998000
1026,13,16,21,1,0.265367,0.150414,-2.000000,-2.000000,-2.000000,-2.000000
1027,20,20,30,5,0.351738,0.186085,-2.000000,0.994000,0.995000,-2.000000
1028,10,24,13,3,0.354483,0.243000,0.998000,0.998000,0.998000,0.998000
1029,31,14,25,5,0.152524,0.248578,-2.000000,-2.000000,-2.000000,-2.000000
1030,12,26,24,2,0.214190,0.172662,0.999000,0.999000,0.999000,0.999000
1031,19,27,25,3,0.145683,0.114784,-2.000000,-2.000000,-2.000000,-2.000000
1032,19,21,14,2,0.278985,0.155072,0.997000,-2.000000,0.997000,0.997000
1033,22,20,11,2,0.013226,0.217516,0.995000,0.993000,0.995000,-2.000000
1034,14,23,31,2,0.032415,0.244663,0.996000,0.996000,0.996000,-2.000000
1035,15,28,20,5,0.416015,0.246691,0.998000,0.998000,0.998000,0.998000
1036,21,31,20,5,0.480657,0.079661,-2.000000,-2.000000,-2.000000,-2.000000
1037,28,26,27,1,0.088525,0.132465,-2.000000,-1.002000,-2.000000,-2.000000
1038,19,24,13,5,0.396624,0.069515,0.996000,0.996000,0.996000,-2.000000
1039,25,29,20,5,0.416508,0.038561,0.997000,0.995000,0.997000,0.997000
1040,26,16,27,5,0.169097,0.230369,0.995000,0.995000,0.995000,-2.000000
1041,24,30,10,2,0.475901,0.114818,-2.000000,-2.000000,-2.000000,-2.000000
1042,10,27,24,3,0.191699,0.190648,-2.000000,-2.000000,0.990000,-2.000000
1043,30,19,25,4,0.003997,0.241563,0.990000,0.994000,-2.000000,-2.000000
1044,18,23,28,2,0.462046,0.023358,-2.000000,0.992000,-2.000000,-2.000000
1045,25,15,10,4,0.132360,0.102028,0.994000,0.992000,0.994000,-2.000000
1046,15,22,29,3,0.147742,0.056436,0.996000,0.996000,0.996000,-2.000000
1047,28,29,31,5,0.383994,0.126625,-2.000000,0.992000,0.994000,-2.000000
1048,15,28,8,1,0.155833,0.179632,0.995000,-2.000000,0.995000,0.995000
1049,14,27,31,2,0.408671,0.096782,-2.000000,-1.001000,-2.000000,-2.000000
1050,17,22,11,3,0.496088,0.237260,0.996000,0.994000,0.996000,0.996000
1051,18,25,20,4,0.120203,0.139820,-2.000000,-1.000000,-2.000000,-2.000000
1052,23,15,27,2,0.366868,0.234410,0.999000,0.999000,0.999000,0.999000
1053,26,12,21,3,0.329898,0.042096,-2.000000,0.994000,-2.000000,-2.000000
1054,28,28,25,2,0.048513,0.096896,-2.000000,-2.000000,-2.000000,-2.000000
1055,13,15,22,3,0.061174,0.019681,0.999000,0.999000,0.999000,0.999000
1056,16,18,27,2,0.318734,0.228887,0.997000,0.997000,0.997000,-2.000000
1057,23,20,22,2,0.217617,0.236716,-2.000000,0.994000,-2.000000,-2.000000
1058,30,20,26,2,0.226739,0.131326,-2.000000,-1.001000,-2.000000,-2.000000
1059,23,12,27,5,0.296287,0.015413,0.999000,0.999000,0.999000,0.999000
1060,14,12,8,4,0.300212,0.157251,0.996000,0.996000,0.996000,0.994000
1061,24,29,22,5,0.318402,0.066240,0.995000,0.991000,0.995000,-2.000000
1062,15,26,15,4,0.431778,0.240694,0.998000,0.998000,0.998000,0.998000
1063,18,10,30,3,0.421102,0.055304,1.000000,1.000000,1.000000,1.000000
1064,10,31,28,4,0.011264,0.113659,-2.000000,0.991000,0.996000,-2.000000
1065,26,31,17,1,0.333451,0.203987,-2.000000,-1.004000,-2.000000,-2.000000
1066,10,19,8,1,0.345618,0.066743,0.998000,0.998000,0.998000,0.998000
1067,27,21,29,5,0.231322,0.092960,0.997000,0.995000,0.997000,-2.000000
1068,13,13,24,1,0.444770,0.117990,-2.000000,-1.000000,-2.000000,-2.000000
1069,31,23,24,4,0.437586,0.017932,0.996000,-2.000000,0.996000,-2.000000
1070,11,11,13,3,0.324584,0.019055,1.000000,1.000000,1.000000,1.000000
1071,24,31,9,1,0.370684,0.038767,-2.000000,-1.005000,-2.000000,-2.000000
1072,10,19,22,2,0.328352,0.018997,0.994000,0.996000,0.996000,-2.000000
1073,22,24,22,3,0.003330,0.056385,-2.000000,0.992000,0.992000,-2.000000
1074,31,18,14,4,0.179774,0.130591,-2.000000,-2.000000,-2.000000,-2.000000
1075,27,18,29,2,0.051495,0.121486,-2.000000,0.978000,-2.000000,-2.000000
1076,15,19,20,1,0.455138,0.039712,0.994000,-2.000000,0.994000,-2.000000
1077,29,19,24,5,0.374020,0.201334,0.998000,0.998000,0.998000,0.997000
1078,17,15,21,2,0.365791,0.131839,-2.000000,0.995000,0.995000,-2.000000
1079,26,31,15,2,0.050394,0.177711,-2.000000,-1.000000,-2.000000,-2.000000
1080,28,27,15,2,0.176984,0.227506,0.993000,-2.000000,0.989000,-2.000000
1081,21,29,30,3,0.465629,0.175320,0.998000,0.998000,0.998000,0.998000
1082,14,24,13,3,0.012756,0.028902,-2.000000,-2.000000,-2.000000,-2.000000
1083,30,16,13,1,0.272429,0.026876,-2.000000,-1.001000,-2.000000,-2.000000
1084,30,23,31,3,0.487126,0.208892,-2.000000,0.989000,-2.000000,-2.000000
1085,22,11,22,5,0.039038,0.130312,0.997000,0.997000,0.997000,0.997000
1086,25,30,29,3,0.207351,0.194506,-2.000000,0.987000,-2.000000,-2.000000
1087,11,27,17,1,0.305970,0.166513,-2.000000,0.980000,-2.000000,-2.000000
1088,16,13,28,1,0.438217,0.048057,-2.000000,-1.001000,-2.000000,-2.000000
1089,27,11,11,5,0.353158,0.184218,0.991000,-2.000000,-2.000000,-2.000000
1090,13,12,14,3,0.490862,0.063813,-2.000000,-2.000000,0.991000,-2.000000
1091,10,20,28,2,0.421640,0.216758,-2.000000,0.995000,0.995000,-2.000000
1092,13,27,28,5,0.409301,0.079303,-2.000000,-2.000000,-2.000000,-2.000000
1093,25,18,18,3,0.281411,0.229022,-2.000000,-2.000000,-2.000000,-2.000000
1094,25,11,31,4,0.016878,0.179761,0.998000,0.998000,0.998000,0.998000
1095,18,17,12,3,0.403481,0.178155,-2.000000,-2.000000,-2.000000,-2.000000
1096,18,21,16,2,0.008140,0.134322,-2.000000,-2.000000,-2.000000,-2.000000
1097,30,18,24,5,0.163516,0.096179,0.997000,0.997000,0.997000,0.997000
1098,23,22,27,4,0.492815,0.238114,0.993000,0.986000,0.993000,-2.000000
1099,27,27,12,3,0.132600,0.162780,-2.000000,-2.000000,0.993000,-2.000000
1100,18,14,26,2,0.225328,0.016760,1.000000,1.000000,1.000000,1.000000
1101,24,21,17,3,0.285948,0.039537,0.997000,0.997000,0.997000,0.997000
1102,14,12,22,5,0.357577,0.150242,-2.000000,0.997000,0.997000,-2.000000
1103,29,11,25,2,0.429831,0.142710,-2.000000,0.994000,0.992000,-2.000000
1104,26,21,13,2,0.036419,0.091483,0.997000,0.997000,0.997000,0.997000
1105,14,16,24,2,0.141266,0.179097,0.996000,0.996000,0.996000,-2.000000
1106,27,26,24,1,0.201621,0.055187,-2.000000,-2.000000,-2.000000,-2.000000
1107,31,23,28,4,0.051223,0.048446,1.000000,1.000000,1.000000,1.000000
1108,25,25,11,2,0.302263,0.011566,-2.000000,-1.002000,-2.000000,-2.000000
1109,19,13,12,4,0.449989,0.199559,-2.000000,0.990000,-2.000000,-2.000000
1110,20,12,21,2,0.403250,0.131191,1.000000,1.000000,1.000000,1.000000
1111,23,15,23,3,0.376723,0.212083,0.998000,0.998000,0.998000,0.998000
1112,10,25,17,5,0.143021,0.024342,0.997000,0.997000,0.997000,0.997000
1113,12,23,28,4,0.374421,0.043054,-2.000000,-1.000000,-2.000000,-2.000000
1114,26,16,19,5,0.421498,0.007331,-2.000000,0.988000,-2.000000,-2.000000
1115,10,11,29,5,0.018943,0.023363,0.996000,0.996000,0.996000,-2.000000
1116,29,23,15,1,0.146277,0.106652,0.998000,-2.000000,0.998000,0.998000
1117,10,28,26,2,0.275192,0.041863,-2.000000,-1.003000,-2.000000,-2.000000
1118,23,18,13,2,0.475368,0.105367,0.997000,0.997000,0.997000,0.997000
1119,19,25,11,5,0.383216,0.099904,-2.000000,-2.000000,0.991000,-2.000000
1120,23,24,14,5,0.451500,0.035412,0.995000,0.995000,0.995000,-2.000000
1121,11,12,10,5,0.194159,0.204278,0.997000,0.997000,0.997000,-2.000000
1122,10,15,21,1,0.378752,0.088936,-2.000000,0.995000,0.995000,-2.000000
1123,25,26,20,1,0.010331,0.042502,0.995000,0.993000,0.995000,-2.000000
1124,30,11,18,3,0.256037,0.216214,-2.000000,0.991000,-2.000000,-2.000000
1125,23,22,26,3,0.148792,0.203317,-2.000000,0.982000,-2.000000,-2.000000
1126,28,20,30,4,0.290234,0.155999,-2.000000,0.989000,-2.000000,-2.000000
1127,15,12,27,4,0.359395,0.008664,0.993000,0.993000,0.995000,-2.000000
1128,30,23,18,1,0.002322,0.196181,-2.000000,-2.000000,-2.000000,-2.000000
1129,17,13,18,1,0.264036,0.075081,-2.000000,-1.001000,-2.000000,-2.000000
1130,28,27,27,3,0.370049,0.245672,-2.000000,-2.000000,-2.000000,-2.000000
1131,14,20,29,2,0.357122,0.120908,-2.000000,-1.001000,-2.000000,-2.000000
1132,14,24,28,5,0.105026,0.170633,0.999000,0.999000,0.999000,0.999000
1133,11,28,23,2,0.074698,0.136676,0.995000,0.995000,0.995000,-2.000000
1134,19,10,10,4,0.015358,0.073328,0.997000,0.997000,0.997000,-2.000000
1135,20,11,27,1,0.325187,0.245951,-2.000000,-1.000000,-2.000000,-2.000000
1136,19,26,8,2,0.494107,0.155440,-2.000000,-2.000000,-2.000000,-2.000000
1137,24,13,18,1,0.338839,0.173933,-2.000000,-1.001000,-2.000000,-2.000000
1138,12,22,29,4,0.142366,0.042190,0.994000,0.994000,0.994000,-2.000000
1139,22,14,30,1,0.189153,0.165144,0.996000,0.996000,0.996000,-2.000000
1140,20,28,9,4,0.322257,0.011460,-2.000000,0.989000,-2.000000,-2.000000
1141,16,12,15,3,0.131558,0.230289,-2.000000,0.989000,-2.000000,-2.000000
1142,14,17,18,3,0.112990,0.156072,0.996000,0.996000,0.996000,0.996000
1143,27,19,25,5,0.060434,0.213204,0.996000,-2.000000,0.996000,-2.000000
1144,12,31,18,3,0.168943,0.156873,0.994000,0.992000,0.994000,-2.000000
1145,15,31,10,3,0.258143,0.223589,0.998000,0.998000,0.998000,0.998000
1146,23,13,21,3,0.489911,0.200170,0.995000,0.995000,0.997000,0.997000
1147,20,27,17,5,0.331935,0.106940,-2.000000,-2.000000,-2.000000,-2.000000
1148,31,28,26,2,0.455230,0.023901,-2.000000,-2.000000,-2.000000,-2.000000
1149,16,22,21,4,0.248005,0.085910,0.994000,-2.000000,0.996000,0.992000
1150,20,22,22,3,0.200589,0.173895,-2.000000,-2.000000,-2.000000,-2.000000
1151,25,27,10,2,0.193547,0.042928,0.996000,0.996000,0.996000,0.996000
1152,11,25,31,2,0.241402,0.069850,-2.000000,0.997000,0.997000,-2.000000
1153,14,24,25,5,0.477219,0.202679,0.998000,0.998000,0.998000,0.998000
1154,16,26,25,2,0.275237,0.025023,-2.000000,0.996000,0.996000,-2.000000
1155,18,28,27,4,0.231518,0.166900,-2.000000,-2.000000,-2.000000,-2.000000
1156,23,23,15,1,0.327169,0.234917,-2.000000,-1.004000,-2.000000,-2.000000
1157,12,30,25,5,0.387354,0.001483,-2.000000,0.992000,-2.000000,-2.000000
1158,21,25,14,4,0.369045,0.196405,0.992000,0.992000,-2.000000,-2.000000
1159,28,10,13,2,0.186620,0.161845,0.996000,0.996000,0.996000,0.996000
1160,20,25,29,5,0.213757,0.038539,0.998000,0.994000,0.998000,0.998000
1161,27,23,17,1,0.417925,0.161379,-2.000000,-1.000000,-2.000000,-2.000000
1162,20,15,16,3,0.103474,0.064498,0.994000,-2.000000,0.994000,-2.000000
1163,24,31,15,1,0.285190,0.105670,-2.000000,-2.000000,-2.000000,-2.000000
1164,26,15,10,3,0.401011,0.024906,0.999000,0.999000,0.999000,0.999000
1165,17,18,21,3,0.380085,0.171757,-2.000000,0.992000,0.992000,-2.000000
1166,26,27,20,3,0.001972,0.230906,0.998000,0.998000,0.998000,0.998000
1167,28,13,14,4,0.342963,0.016131,-2.000000,-2.000000,-2.000000,-2.000000
1168,22,28,11,2,0.168161,0.043859,1.000000,1.000000,1.000000,1.000000
1169,28,12,11,1,0.389993,0.107072,0.996000,0.996000,0.996000,-2.000000
1170,17,27,21,2,0.401716,0.231388,-2.000000,-2.000000,-2.000000,-2.000000
1171,26,17,27,2,0.203075,0.050664,-2.000000,0.994000,0.994000,-2.000000
1172,15,30,22,5,0.017987,0.030113,0.998000,0.998000,0.998000,0.998000
1173,28,19,8,4,0.291609,0.034201,0.994000,0.993000,0.994000,-2.000000
1174,31,10,22,5,0.031543,0.015554,0.996000,0.996000,0.996000,-2.000000
1175,16,31,28,2,0.218108,0.108189,0.994000,0.994000,0.996000,-2.000000
1176,25,16,20,2,0.046326,0.052298,-2.000000,-2.000000,0.986000,-2.000000
1177,26,23,17,4,0.475395,0.112063,-2.000000,-2.000000,-2.000000,-2.000000
1178,26,22,26,2,0.266573,0.002880,-2.000000,-1.003000,-2.000000,-2.000000
1179,14,30,23,1,0.382508,0.076776,-2.000000,-1.000000,-2.000000,-2.000000
1180,27,21,17,4,0.227306,0.239639,-2.000000,-2.000000,-2.000000,-2.000000
1181,19,21,9,2,0.146839,0.175587,0.997000,0.997000,0.997000,0.997000
1182,11,29,17,2,0.263203,0.065933,0.996000,0.996000,0.996000,-2.000000
1183,23,16,28,1,0.399519,0.123467,-2.000000,-1.001000,-2.000000,-2.000000
1184,30,16,12,5,0.291885,0.123649,0.992000,-2.000000,0.990000,-2.000000
1185,22,25,17,1,0.414505,0.060446,-2.000000,-1.001000,-2.000000,-2.000000
1186,10,16,26,2,0.413444,0.131604,-2.000000,-1.000000,-2.000000,-2.000000
1187,21,21,12,4,0.296073,0.008604,0.999000,0.999000,0.999000,0.999000
1188,18,31,22,3,0.176783,0.166477,-2.000000,0.993000,-2.000000,-2.000000
1189,28,31,31,4,0.081547,0.144247,-2.000000,-1.000000,-2.000000,-2.000000
1190,10,28,16,4,0.149589,0.191428,0.996000,0.996000,0.996000,-2.000000
1191,21,31,16,1,0.094887,0.208665,-2.000000,-1.000000,-2.000000,-2.000000
1192,26,19,31,3,0.359222,0.060222,-2.000000,-2.000000,-2.000000,-2.000000
1193,20,23,16,4,0.138414,0.115246,0.996000,0.995000,0.996000,-2.000000
1194,12,31,29,5,0.220056,0.103233,0.998000,0.998000,0.998000,0.998000
1195,13,27,26,2,0.060891,0.110654,0.995000,-2.000000,0.995000,-2.000000
1196,19,14,10,5,0.286703,0.139695,-2.000000,0.993000,0.993000,-2.000000
1197,28,10,19,3,0.050761,0.005903,0.998000,0.998000,0.998000,0.998000
1198,23,20,12,2,0.344853,0.210083,0.999000,0.999000,0.999000,0.999000
1199,16,21,27,4,0.028586,0.244217,-2.000000,-1.000000,-2.000000,-2.000000
1200,10,25,24,1,0.129063,0.164309,-2.000000,-1.001000,-2.000000,-2.000000
1201,17,11,20,2,0.151984,0.182868,-2.000000,0.995000,0.995000,-2.000000
1202,10,16,13,4,0.025565,0.233129,0.998000,0.998000,0.998000,0.998000
1203,13,25,23,1,0.062834,0.136287,-2.000000,-1.004000,-2.000000,-2.000000
1204,15,18,21,3,0.432467,0.163577,0.998000,0.994000,0.998000,0.998000
1205,30,23,19,2,0.016284,0.122782,-2.000000,-2.000000,-2.000000,-2.000000
1206,25,24,27,5,0.128710,0.184235,-2.000000,-2.000000,-2.000000,-2.000000
1207,10,28,10,5,0.196430,0.120297,-2.000000,-2.000000,0.993000,-2.000000
1208,26,23,16,3,0.267807,0.061611,-2.000000,-2.000000,-2.000000,-2.000000
1209,10,13,12,1,0.169982,0.109453,-2.000000,-1.001000,-2.000000,-2.000000
1210,25,12,28,5,0.241007,0.186513,0.995000,-2.000000,0.995000,-2.000000
1211,28,30,24,5,0.149755,0.057804,0.997000,0.997000,0.997000,-2.000000
1212,11,29,23,5,0.316875,0.017236,0.997000,0.996000,0.997000,0.997000
1213,13,12,21,5,0.041437,0.129818,-2.000000,-2.000000,-2.000000,-2.000000
1214,15,23,27,1,0.402466,0.009084,0.995000,-2.000000,0.995000,-2.000000
1215,25,20,23,3,0.461594,0.201654,-2.000000,-2.000000,-2.000000,-2.000000
1216,31,14,19,1,0.292262,0.188160,-2.000000,0.990000,-2.000000,-2.000000
1217,24,19,13,4,0.208300,0.148859,-2.000000,0.988000,0.991000,-2.000000
1218,27,24,13,3,0.304736,0.211149,0.995000,-2.000000,0.995000,0.995000
1219,24,26,28,4,0.303600,0.204885,-2.000000,-1.001000,-2.000000,-2.000000
1220,22,19,28,1,0.200282,0.099823,0.999000,0.999000,0.999000,0.999000
1221,26,26,21,2,0.404761,0.202442,-2.000000,-2.000000,-2.000000,-2.000000
1222,27,20,23,3,0.390089,0.044709,0.996000,0.996000,0.996000,0.996000
1223,14,20,18,2,0.260027,0.175209,-2.000000,-1.003000,-2.000000,-2.000000
1224,17,10,31,4,0.054632,0.017393,0.996000,0.996000,0.996000,-2.000000
1225,10,16,25,1,0.013573,0.028645,0.999000,0.999000,0.999000,0.999000
1226,14,29,28,1,0.036621,0.090240,-2.000000,-1.000000,-2.000000,-2.000000
1227,12,11,9,4,0.400324,0.006195,0.999000,0.999000,0.999000,0.999000
1228,16,15,13,1,0.105571,0.045692,0.996000,0.996000,0.996000,-2.000000
1229,31,12,19,4,0.326523,0.092393,0.993000,0.993000,-2.000000,-2.000000
1230,17,19,26,3,0.409853,0.195650,0.992000,0.992000,-2.000000,-2.000000
1231,22,17,18,4,0.285136,0.210865,0.993000,0.993000,0.993000,-2.000000
1232,22,26,14,5,0.048812,0.242679,0.993000,-2.000000,0.993000,-2.000000
1233,30,29,23,4,0.331483,0.091598,-2.000000,0.992000,0.995000,-2.000000
1234,10,25,10,4,0.365499,0.109810,0.997000,0.997000,0.997000,0.997000
1235,20,17,29,4,0.196627,0.213488,0.998000,0.998000,0.998000,0.998000
1236,13,30,15,2,0.415817,0.028796,-2.000000,-1.001000,-2.000000,-2.000000
1237,16,18,8,1,0.082961,0.244556,-2.000000,0.995000,0.995000,-2.000000
1238,26,20,31,3,0.327121,0.197976,-2.000000,-2.000000,-2.000000,-2.000000
1239,15,29,8,1,0.005659,0.003887,0.994000,0.994000,0.994000,-2.000000
1240,25,28,30,4,0.298327,0.173125,0.993000,0.993000,-2.000000,-2.000000
1241,28,27,14,4,0.402187,0.140226,-2.000000,-2.000000,0.991000,-2.000000
1242,25,31,25,2,0.285883,0.198789,-2.000000,-1.001000,-2.000000,-2.000000
1243,29,20,27,2,0.446582,0.062832,-2.000000,-1.002000,-2.000000,-2.000000
1244,16,26,17,3,0.097397,0.179418,0.998000,0.998000,0.998000,0.998000
1245,23,31,21,4,0.170352,0.246095,-2.000000,0.986000,-2.000000,-2.000000
1246,28,23,23,2,0.037541,0.118452,0.995000,0.995000,0.995000,0.995000
1247,23,11,28,4,0.302225,0.138611,0.999000,0.999000,0.999000,0.999000
1248,18,13,13,1,0.414167,0.089481,-2.000000,-1.005000,-2.000000,-2.000000
1249,24,25,10,4,0.255917,0.133864,-2.000000,0.992000,-2.000000,-2.000000
1250,16,15,27,3,0.303973,0.183532,-2.000000,0.993000,-2.000000,-2.000000
1251,14,15,11,4,0.423106,0.159727,0.996000,0.996000,0.996000,-2.000000
1252,25,21,8,4,0.429940,0.131704,-2.000000,-2.000000,0.994000,-2.000000
1253,15,27,8,3,0.287195,0.217927,0.996000,0.996000,0.996000,0.996000
1254,20,11,31,3,0.461058,0.137190,0.995000,0.995000,0.995000,-2.000000
1255,27,19,28,1,0.075720,0.147899,-2.000000,-1.000000,-2.000000,-2.000000
1256,21,30,22,5,0.273843,0.191097,-2.000000,-2.000000,-2.000000,-2.000000
1257,30,12,15,1,0.027000,0.024416,-2.000000,-1.001000,-2.000000,-2.000000
1258,25,22,22,5,0.065960,0.155949,-2.000000,-2.000000,-2.000000,-2.000000
1259,27,14,15,2,0.113379,0.015264,-2.000000,-1.000000,-2.000000,-2.000000
